id,paper_trade_id,mid_status,delta_status,ratio_status
1034,ase_pt_8d400ce6441c4402,NOT NULL,NOT NULL,NOT NULL
1035,ase_pt_8d400ce6441c4402,NOT NULL,NOT NULL,NOT NULL
1036,ase_pt_8d400ce6441c4402,NOT NULL,NOT NULL,NOT NULL
1037,ase_pt_8d400ce6441c4402,NOT NULL,NOT NULL,NOT NULL
1038,ase_pt_854cdbc63d0e4302,NOT NULL,NOT NULL,NOT NULL
1039,ase_pt_854cdbc63d0e4302,NOT NULL,NOT NULL,NOT NULL
1040,ase_pt_e7d78e583530476c,NOT NULL,NOT NULL,NOT NULL
1041,ase_pt_e7d78e583530476c,NOT NULL,NOT NULL,NOT NULL
1042,ase_pt_eb69c5f8d45a4cea,NOT NULL,NOT NULL,NOT NULL
1043,ase_pt_08179cf977334df3,NOT NULL,NOT NULL,NOT NULL
1044,ase_pt_08179cf977334df3,NOT NULL,NOT NULL,NOT NULL
1045,ase_pt_8b9f1e603d544491,NOT NULL,NOT NULL,NOT NULL
1046,ase_pt_8b9f1e603d544491,NOT NULL,NOT NULL,NOT NULL
1047,ase_pt_8b9f1e603d544491,NOT NULL,NOT NULL,NOT NULL
1048,ase_pt_8b9f1e603d544491,NOT NULL,NOT NULL,NOT NULL
1049,ase_pt_0c9b4327f85a4179,NOT NULL,NOT NULL,NOT NULL
1050,ase_pt_0c9b4327f85a4179,NOT NULL,NOT NULL,NOT NULL
1051,ase_pt_0c9b4327f85a4179,NOT NULL,NOT NULL,NOT NULL
1052,ase_pt_0c9b4327f85a4179,NOT NULL,NOT NULL,NOT NULL
1053,ase_pt_0c9b4327f85a4179,NOT NULL,NOT NULL,NOT NULL
1054,ase_pt_b217288663e64abf,NOT NULL,NOT NULL,NOT NULL
1055,ase_pt_b217288663e64abf,NOT NULL,NOT NULL,NOT NULL
1056,ase_pt_b217288663e64abf,NOT NULL,NOT NULL,NOT NULL
1057,ase_pt_b217288663e64abf,NOT NULL,NOT NULL,NOT NULL
1058,ase_pt_b217288663e64abf,NOT NULL,NOT NULL,NOT NULL
1059,ase_pt_b217288663e64abf,NOT NULL,NOT NULL,NOT NULL
1060,ase_pt_eacf187fc03e42a8,NOT NULL,NOT NULL,NOT NULL
1061,ase_pt_eacf187fc03e42a8,NOT NULL,NOT NULL,NOT NULL
1062,ase_pt_eacf187fc03e42a8,NOT NULL,NOT NULL,NOT NULL
1063,ase_pt_eacf187fc03e42a8,NOT NULL,NOT NULL,NOT NULL
1064,ase_pt_eacf187fc03e42a8,NOT NULL,NOT NULL,NOT NULL
1065,ase_pt_eacf187fc03e42a8,NOT NULL,NOT NULL,NOT NULL
1066,ase_pt_eacf187fc03e42a8,NOT NULL,NOT NULL,NOT NULL
1067,ase_pt_eacf187fc03e42a8,NOT NULL,NOT NULL,NOT NULL
1068,ase_pt_6d5376710e84479f,NOT NULL,NOT NULL,NOT NULL
1069,ase_pt_3ca0620c4cef4d6f,NOT NULL,NOT NULL,NOT NULL
1070,ase_pt_974bac188a97487c,NOT NULL,NOT NULL,NOT NULL
1071,ase_pt_1c95fb9bd5194ab1,NOT NULL,NOT NULL,NOT NULL
1072,ase_pt_bbb2af4febbf44fa,NOT NULL,NOT NULL,NOT NULL
1073,ase_pt_df836ccb480e43ac,NOT NULL,NOT NULL,NOT NULL
1074,ase_pt_baad41bd56d44e0e,NOT NULL,NOT NULL,NOT NULL
1075,ase_pt_baad41bd56d44e0e,NOT NULL,NOT NULL,NOT NULL
1076,ase_pt_8b3c4ae687964a70,NOT NULL,NOT NULL,NOT NULL
1077,ase_pt_8b3c4ae687964a70,NOT NULL,NOT NULL,NOT NULL
1078,ase_pt_cf555e7bab05428c,NOT NULL,NOT NULL,NOT NULL
1079,ase_pt_cf555e7bab05428c,NOT NULL,NOT NULL,NOT NULL
1080,ase_pt_341ee9bd107947a6,NOT NULL,NOT NULL,NOT NULL
1081,ase_pt_341ee9bd107947a6,NOT NULL,NOT NULL,NOT NULL
1082,ase_pt_48e071537e064f17,NOT NULL,NOT NULL,NOT NULL
1083,ase_pt_48e071537e064f17,NOT NULL,NOT NULL,NOT NULL
1084,ase_pt_774ec411f0664b5e,NOT NULL,NOT NULL,NOT NULL
1085,ase_pt_774ec411f0664b5e,NOT NULL,NOT NULL,NOT NULL
1086,ase_pt_9ce40b1112c2482f,NOT NULL,NOT NULL,NOT NULL
1087,ase_pt_9ce40b1112c2482f,NOT NULL,NOT NULL,NOT NULL
1088,ase_pt_c6a51fd7f76347fe,NOT NULL,NOT NULL,NOT NULL
1089,ase_pt_c6a51fd7f76347fe,NOT NULL,NOT NULL,NOT NULL
1090,ase_pt_f5dd6dc35bb846d9,NOT NULL,NOT NULL,NOT NULL
1091,ase_pt_f5dd6dc35bb846d9,NOT NULL,NOT NULL,NOT NULL
1092,ase_pt_a1fcb5049d0f413b,NOT NULL,NOT NULL,NOT NULL
1093,ase_pt_a1fcb5049d0f413b,NOT NULL,NOT NULL,NOT NULL
1094,ase_pt_8f481826e0ff4f9b,NOT NULL,NOT NULL,NOT NULL
1095,ase_pt_8f481826e0ff4f9b,NOT NULL,NOT NULL,NOT NULL
1096,ase_pt_364e2c86c1d6469d,NOT NULL,NOT NULL,NOT NULL
1097,ase_pt_364e2c86c1d6469d,NOT NULL,NOT NULL,NOT NULL
1098,ase_pt_5451fd35cf2d40c9,NOT NULL,NOT NULL,NOT NULL
1099,ase_pt_5451fd35cf2d40c9,NOT NULL,NOT NULL,NOT NULL
1100,ase_pt_304246ad516046d6,NOT NULL,NOT NULL,NOT NULL
1101,ase_pt_304246ad516046d6,NOT NULL,NOT NULL,NOT NULL
1102,ase_pt_63b79671045a4aa2,NOT NULL,NOT NULL,NOT NULL
1103,ase_pt_63b79671045a4aa2,NOT NULL,NOT NULL,NOT NULL
1104,ase_pt_44cb1b0418044113,NOT NULL,NOT NULL,NOT NULL
1105,ase_pt_44cb1b0418044113,NOT NULL,NOT NULL,NOT NULL
1106,ase_pt_4ef17b0e1c6546f6,NOT NULL,NOT NULL,NOT NULL
1107,ase_pt_4ef17b0e1c6546f6,NOT NULL,NOT NULL,NOT NULL
1108,ase_pt_bcbabed4ff834d64,NOT NULL,NOT NULL,NOT NULL
1109,ase_pt_bcbabed4ff834d64,NOT NULL,NOT NULL,NOT NULL
1110,ase_pt_0a828b9ce657480c,NOT NULL,NOT NULL,NOT NULL
1111,ase_pt_0a828b9ce657480c,NOT NULL,NOT NULL,NOT NULL
1112,ase_pt_7c1b674006aa4427,NOT NULL,NOT NULL,NOT NULL
1113,ase_pt_7c1b674006aa4427,NOT NULL,NOT NULL,NOT NULL
1114,ase_pt_80b9c058175a4c61,NOT NULL,NOT NULL,NOT NULL
1115,ase_pt_80b9c058175a4c61,NOT NULL,NOT NULL,NOT NULL
1116,ase_pt_e3723739cd9c4db8,NOT NULL,NOT NULL,NOT NULL
1117,ase_pt_e3723739cd9c4db8,NOT NULL,NOT NULL,NOT NULL
1118,ase_pt_dcf739fea6c346c2,NOT NULL,NOT NULL,NOT NULL
1119,ase_pt_dcf739fea6c346c2,NOT NULL,NOT NULL,NOT NULL
1120,ase_pt_dcf739fea6c346c2,NOT NULL,NOT NULL,NOT NULL
1121,ase_pt_dcf739fea6c346c2,NOT NULL,NOT NULL,NOT NULL
1122,ase_pt_297066db97404b77,NOT NULL,NOT NULL,NOT NULL
1123,ase_pt_297066db97404b77,NOT NULL,NOT NULL,NOT NULL
1124,ase_pt_297066db97404b77,NOT NULL,NOT NULL,NOT NULL
1125,ase_pt_297066db97404b77,NOT NULL,NOT NULL,NOT NULL
1126,ase_pt_ffc319cbdcb547bd,NOT NULL,NOT NULL,NOT NULL
1127,ase_pt_ffc319cbdcb547bd,NOT NULL,NOT NULL,NOT NULL
1128,ase_pt_b56a1c5009bc48ba,NOT NULL,NOT NULL,NOT NULL
1129,ase_pt_b56a1c5009bc48ba,NOT NULL,NOT NULL,NOT NULL
1130,ase_pt_c22a27dc84f148ae,NOT NULL,NOT NULL,NOT NULL
1131,ase_pt_c22a27dc84f148ae,NOT NULL,NOT NULL,NOT NULL
1132,ase_pt_b62d17470e3d4853,NOT NULL,NOT NULL,NOT NULL
1133,ase_pt_b62d17470e3d4853,NOT NULL,NOT NULL,NOT NULL
1134,ase_pt_1acdccfce30940ea,NOT NULL,NOT NULL,NOT NULL
1135,ase_pt_1acdccfce30940ea,NOT NULL,NOT NULL,NOT NULL
1136,ase_pt_1acdccfce30940ea,NOT NULL,NOT NULL,NOT NULL
1137,ase_pt_1acdccfce30940ea,NOT NULL,NOT NULL,NOT NULL
1138,ase_pt_3e339a7a3cdc4e44,NOT NULL,NOT NULL,NOT NULL
1139,ase_pt_3e339a7a3cdc4e44,NOT NULL,NOT NULL,NOT NULL
1140,ase_pt_f663d57759104da1,NOT NULL,NOT NULL,NOT NULL
1141,ase_pt_f663d57759104da1,NOT NULL,NOT NULL,NOT NULL
1142,ase_pt_8bb5c04c7e374521,NOT NULL,NOT NULL,NOT NULL
1143,ase_pt_8bb5c04c7e374521,NOT NULL,NOT NULL,NOT NULL
1144,ase_pt_14bbea05d32a4a64,NOT NULL,NOT NULL,NOT NULL
1145,ase_pt_14bbea05d32a4a64,NOT NULL,NOT NULL,NOT NULL
1146,ase_pt_e9c5adc89a694700,NOT NULL,NOT NULL,NOT NULL
1147,ase_pt_e9c5adc89a694700,NOT NULL,NOT NULL,NOT NULL
1148,ase_pt_2e78f09475d34b9c,NOT NULL,NOT NULL,NOT NULL
1149,ase_pt_2e78f09475d34b9c,NOT NULL,NOT NULL,NOT NULL
1150,ase_pt_7321ce7d9a704a8b,NOT NULL,NOT NULL,NOT NULL
1151,ase_pt_7321ce7d9a704a8b,NOT NULL,NOT NULL,NOT NULL
1152,ase_pt_5e8f0d60fbd54fb2,NOT NULL,NOT NULL,NOT NULL
1153,ase_pt_5e8f0d60fbd54fb2,NOT NULL,NOT NULL,NOT NULL
1154,ase_pt_3ba61bac1a2f4d53,NOT NULL,NOT NULL,NOT NULL
1155,ase_pt_3ba61bac1a2f4d53,NOT NULL,NOT NULL,NOT NULL
1156,ase_pt_3ba61bac1a2f4d53,NOT NULL,NOT NULL,NOT NULL
1157,ase_pt_3ba61bac1a2f4d53,NOT NULL,NOT NULL,NOT NULL
1158,ase_pt_16c1472721674c76,NOT NULL,NOT NULL,NOT NULL
1159,ase_pt_16c1472721674c76,NOT NULL,NOT NULL,NOT NULL
1160,ase_pt_a56d6cd8ff234e19,NOT NULL,NOT NULL,NOT NULL
1161,ase_pt_a56d6cd8ff234e19,NOT NULL,NOT NULL,NOT NULL
1162,ase_pt_0f75b5e82d514193,NOT NULL,NOT NULL,NOT NULL
1163,ase_pt_0f75b5e82d514193,NOT NULL,NOT NULL,NOT NULL
1164,ase_pt_937155f971934804,NOT NULL,NOT NULL,NOT NULL
1165,ase_pt_937155f971934804,NOT NULL,NOT NULL,NOT NULL
1166,ase_pt_b73e0508eca949e8,NOT NULL,NOT NULL,NOT NULL
1167,ase_pt_b73e0508eca949e8,NOT NULL,NOT NULL,NOT NULL
1168,ase_pt_532c902bfb4748ee,NOT NULL,NOT NULL,NOT NULL
1169,ase_pt_532c902bfb4748ee,NOT NULL,NOT NULL,NOT NULL
1170,ase_pt_532c902bfb4748ee,NOT NULL,NOT NULL,NOT NULL
1171,ase_pt_532c902bfb4748ee,NOT NULL,NOT NULL,NOT NULL
1172,ase_pt_de9a1dd6531e46d8,NOT NULL,NOT NULL,NOT NULL
1173,ase_pt_de9a1dd6531e46d8,NOT NULL,NOT NULL,NOT NULL
1174,ase_pt_c62db28384754bcc,NOT NULL,NOT NULL,NOT NULL
1175,ase_pt_c62db28384754bcc,NOT NULL,NOT NULL,NOT NULL
1176,ase_pt_488e81b05e3546f2,NOT NULL,NOT NULL,NOT NULL
1177,ase_pt_488e81b05e3546f2,NOT NULL,NOT NULL,NOT NULL
1178,ase_pt_a46af2f3109f4baf,NOT NULL,NOT NULL,NOT NULL
1179,ase_pt_a46af2f3109f4baf,NOT NULL,NOT NULL,NOT NULL
1180,ase_pt_4b4633b31af942dc,NOT NULL,NOT NULL,NOT NULL
1181,ase_pt_4b4633b31af942dc,NOT NULL,NOT NULL,NOT NULL
1182,ase_pt_2b871389c3f94b23,NOT NULL,NOT NULL,NOT NULL
1183,ase_pt_2b871389c3f94b23,NOT NULL,NOT NULL,NOT NULL
1184,ase_pt_2b871389c3f94b23,NOT NULL,NOT NULL,NOT NULL
1185,ase_pt_2b871389c3f94b23,NOT NULL,NOT NULL,NOT NULL
1186,ase_pt_256ccb2dec9a44b2,NOT NULL,NOT NULL,NOT NULL
1187,ase_pt_256ccb2dec9a44b2,NOT NULL,NOT NULL,NOT NULL
1188,ase_pt_256ccb2dec9a44b2,NOT NULL,NOT NULL,NOT NULL
1189,ase_pt_256ccb2dec9a44b2,NOT NULL,NOT NULL,NOT NULL
1190,ase_pt_90fdbdd9ef814faa,NOT NULL,NOT NULL,NOT NULL
1191,ase_pt_90fdbdd9ef814faa,NOT NULL,NOT NULL,NOT NULL
1192,ase_pt_90fdbdd9ef814faa,NOT NULL,NOT NULL,NOT NULL
1193,ase_pt_90fdbdd9ef814faa,NOT NULL,NOT NULL,NOT NULL
1194,ase_pt_c1cb14c33f0a40db,NOT NULL,NOT NULL,NOT NULL
1195,ase_pt_c1cb14c33f0a40db,NOT NULL,NOT NULL,NOT NULL
1196,ase_pt_c1cb14c33f0a40db,NOT NULL,NOT NULL,NOT NULL
1197,ase_pt_c1cb14c33f0a40db,NOT NULL,NOT NULL,NOT NULL
1198,ase_pt_2f51cdd5a4bc4ffd,NOT NULL,NOT NULL,NOT NULL
1199,ase_pt_2f51cdd5a4bc4ffd,NOT NULL,NOT NULL,NOT NULL
1200,ase_pt_2f51cdd5a4bc4ffd,NOT NULL,NOT NULL,NOT NULL
1201,ase_pt_9685e32cd4cc4f00,NOT NULL,NOT NULL,NOT NULL
1202,ase_pt_9685e32cd4cc4f00,NOT NULL,NOT NULL,NOT NULL
1203,ase_pt_9685e32cd4cc4f00,NOT NULL,NOT NULL,NOT NULL
1204,ase_pt_7c3ef7e616e149da,NOT NULL,NOT NULL,NOT NULL
1205,ase_pt_7c3ef7e616e149da,NOT NULL,NOT NULL,NOT NULL
1206,ase_pt_7c3ef7e616e149da,NOT NULL,NOT NULL,NOT NULL
1207,ase_pt_7c3ef7e616e149da,NOT NULL,NOT NULL,NOT NULL
1208,ase_pt_ae12830c35754db8,NOT NULL,NOT NULL,NOT NULL
1209,ase_pt_ae12830c35754db8,NOT NULL,NOT NULL,NOT NULL
1210,ase_pt_ae12830c35754db8,NOT NULL,NOT NULL,NOT NULL
1211,ase_pt_7de3ce6fbc8845a0,NOT NULL,NOT NULL,NOT NULL
1212,ase_pt_7de3ce6fbc8845a0,NOT NULL,NOT NULL,NOT NULL
1213,ase_pt_7de3ce6fbc8845a0,NOT NULL,NOT NULL,NOT NULL
1214,ase_pt_335da21099bf469e,NOT NULL,NOT NULL,NOT NULL
1215,ase_pt_335da21099bf469e,NOT NULL,NOT NULL,NOT NULL
1216,ase_pt_335da21099bf469e,NOT NULL,NOT NULL,NOT NULL
1217,ase_pt_02d0d9913754443c,NOT NULL,NOT NULL,NOT NULL
1218,ase_pt_02d0d9913754443c,NOT NULL,NOT NULL,NOT NULL
1219,ase_pt_02d0d9913754443c,NOT NULL,NOT NULL,NOT NULL
1220,ase_pt_c6e58215b6bc4846,NOT NULL,NOT NULL,NOT NULL
1221,ase_pt_c6e58215b6bc4846,NOT NULL,NOT NULL,NOT NULL
1222,ase_pt_c6e58215b6bc4846,NOT NULL,NOT NULL,NOT NULL
1223,ase_pt_e56739d70d014172,NOT NULL,NOT NULL,NOT NULL
1224,ase_pt_e56739d70d014172,NOT NULL,NOT NULL,NOT NULL
1225,ase_pt_e56739d70d014172,NOT NULL,NOT NULL,NOT NULL
1226,ase_pt_d98382cd2b4f4c2d,NOT NULL,NOT NULL,NOT NULL
1227,ase_pt_d98382cd2b4f4c2d,NOT NULL,NOT NULL,NOT NULL
1228,ase_pt_d98382cd2b4f4c2d,NOT NULL,NOT NULL,NOT NULL
1229,ase_pt_d98382cd2b4f4c2d,NOT NULL,NOT NULL,NOT NULL
1230,ase_pt_d98382cd2b4f4c2d,NOT NULL,NOT NULL,NOT NULL
1231,ase_pt_d98382cd2b4f4c2d,NOT NULL,NOT NULL,NOT NULL
1232,ase_pt_559d9e7244b542ea,NOT NULL,NOT NULL,NOT NULL
1233,ase_pt_559d9e7244b542ea,NOT NULL,NOT NULL,NOT NULL
1234,ase_pt_559d9e7244b542ea,NOT NULL,NOT NULL,NOT NULL
1235,ase_pt_bf3cd83403654aef,NOT NULL,NOT NULL,NOT NULL
1236,ase_pt_bf3cd83403654aef,NOT NULL,NOT NULL,NOT NULL
1237,ase_pt_bf3cd83403654aef,NOT NULL,NOT NULL,NOT NULL
1238,ase_pt_f22691ef3d444fab,NOT NULL,NOT NULL,NOT NULL
1239,ase_pt_f22691ef3d444fab,NOT NULL,NOT NULL,NOT NULL
1240,ase_pt_f22691ef3d444fab,NOT NULL,NOT NULL,NOT NULL
1241,ase_pt_f22691ef3d444fab,NOT NULL,NOT NULL,NOT NULL
1242,ase_pt_cc496e3791394bdd,NOT NULL,NOT NULL,NOT NULL
1243,ase_pt_cc496e3791394bdd,NOT NULL,NOT NULL,NOT NULL
1244,ase_pt_cc496e3791394bdd,NOT NULL,NOT NULL,NOT NULL
1245,ase_pt_cc496e3791394bdd,NOT NULL,NOT NULL,NOT NULL
1246,ase_pt_64f79423f4d24f3e,NOT NULL,NOT NULL,NOT NULL
1247,ase_pt_64f79423f4d24f3e,NOT NULL,NOT NULL,NOT NULL
1248,ase_pt_64f79423f4d24f3e,NOT NULL,NOT NULL,NOT NULL
1249,ase_pt_64f79423f4d24f3e,NOT NULL,NOT NULL,NOT NULL
1250,ase_pt_24bc62692c964244,NOT NULL,NOT NULL,NOT NULL
1251,ase_pt_24bc62692c964244,NOT NULL,NOT NULL,NOT NULL
1252,ase_pt_24bc62692c964244,NOT NULL,NOT NULL,NOT NULL
1253,ase_pt_24bc62692c964244,NOT NULL,NOT NULL,NOT NULL
1254,ase_pt_3bcc9c0b31ff49f3,NOT NULL,NOT NULL,NOT NULL
1255,ase_pt_3bcc9c0b31ff49f3,NOT NULL,NOT NULL,NOT NULL
1256,ase_pt_3bcc9c0b31ff49f3,NOT NULL,NOT NULL,NOT NULL
1257,ase_pt_3bcc9c0b31ff49f3,NOT NULL,NOT NULL,NOT NULL
1258,ase_pt_e78a52d34182482d,NOT NULL,NOT NULL,NOT NULL
1259,ase_pt_e78a52d34182482d,NOT NULL,NOT NULL,NOT NULL
1260,ase_pt_e78a52d34182482d,NOT NULL,NOT NULL,NOT NULL
1261,ase_pt_e78a52d34182482d,NOT NULL,NOT NULL,NOT NULL
1262,ase_pt_70ff8734f7804dad,NOT NULL,NOT NULL,NOT NULL
1263,ase_pt_70ff8734f7804dad,NOT NULL,NOT NULL,NOT NULL
1264,ase_pt_70ff8734f7804dad,NOT NULL,NOT NULL,NOT NULL
1265,ase_pt_70ff8734f7804dad,NOT NULL,NOT NULL,NOT NULL
1266,ase_pt_70ff8734f7804dad,NOT NULL,NOT NULL,NOT NULL
1267,ase_pt_70ff8734f7804dad,NOT NULL,NOT NULL,NOT NULL
1268,ase_pt_70ff8734f7804dad,NOT NULL,NOT NULL,NOT NULL
1269,ase_pt_70ff8734f7804dad,NOT NULL,NOT NULL,NOT NULL
1270,ase_pt_6a6f8dd6d8d04180,NOT NULL,NOT NULL,NOT NULL
1271,ase_pt_6a6f8dd6d8d04180,NOT NULL,NOT NULL,NOT NULL
1272,ase_pt_6a6f8dd6d8d04180,NOT NULL,NOT NULL,NOT NULL
1273,ase_pt_6a6f8dd6d8d04180,NOT NULL,NOT NULL,NOT NULL
1274,ase_pt_52d55444d36747a0,NOT NULL,NOT NULL,NOT NULL
1275,ase_pt_52d55444d36747a0,NOT NULL,NOT NULL,NOT NULL
1276,ase_pt_52d55444d36747a0,NOT NULL,NOT NULL,NOT NULL
1277,ase_pt_52d55444d36747a0,NOT NULL,NOT NULL,NOT NULL
1278,ase_pt_d63b61e91c314a4f,NOT NULL,NOT NULL,NOT NULL
1279,ase_pt_d63b61e91c314a4f,NOT NULL,NOT NULL,NOT NULL
1280,ase_pt_d63b61e91c314a4f,NOT NULL,NOT NULL,NOT NULL
1281,ase_pt_d63b61e91c314a4f,NOT NULL,NOT NULL,NOT NULL
1282,ase_pt_4ed0eedc2d0047dd,NOT NULL,NOT NULL,NOT NULL
1283,ase_pt_4ed0eedc2d0047dd,NOT NULL,NOT NULL,NOT NULL
1284,ase_pt_4ed0eedc2d0047dd,NOT NULL,NOT NULL,NOT NULL
1285,ase_pt_4ed0eedc2d0047dd,NOT NULL,NOT NULL,NOT NULL
1286,ase_pt_00ab5dd704f449f7,NOT NULL,NOT NULL,NOT NULL
1287,ase_pt_00ab5dd704f449f7,NOT NULL,NOT NULL,NOT NULL
1288,ase_pt_00ab5dd704f449f7,NOT NULL,NOT NULL,NOT NULL
1289,ase_pt_00ab5dd704f449f7,NOT NULL,NOT NULL,NOT NULL
1290,ase_pt_fff14c0d833a43a4,NOT NULL,NOT NULL,NOT NULL
1291,ase_pt_fff14c0d833a43a4,NOT NULL,NOT NULL,NOT NULL
1292,ase_pt_6eecd7dc53e44088,NOT NULL,NOT NULL,NOT NULL
1293,ase_pt_6eecd7dc53e44088,NOT NULL,NOT NULL,NOT NULL
1294,ase_pt_5df56406e676421f,NOT NULL,NOT NULL,NOT NULL
1295,ase_pt_5df56406e676421f,NOT NULL,NOT NULL,NOT NULL
1296,ase_pt_5df56406e676421f,NOT NULL,NOT NULL,NOT NULL
1297,ase_pt_5b1ade8a47a2427c,NOT NULL,NOT NULL,NOT NULL
1298,ase_pt_5b1ade8a47a2427c,NOT NULL,NOT NULL,NOT NULL
1299,ase_pt_5b1ade8a47a2427c,NOT NULL,NOT NULL,NOT NULL
1300,ase_pt_4a42f6e79939477c,NOT NULL,NOT NULL,NOT NULL
1301,ase_pt_4a42f6e79939477c,NOT NULL,NOT NULL,NOT NULL
1302,ase_pt_4a42f6e79939477c,NOT NULL,NOT NULL,NOT NULL
1303,ase_pt_4a42f6e79939477c,NOT NULL,NOT NULL,NOT NULL
1304,ase_pt_5208c296a9d047a4,NOT NULL,NOT NULL,NOT NULL
1305,ase_pt_5208c296a9d047a4,NOT NULL,NOT NULL,NOT NULL
1306,ase_pt_5208c296a9d047a4,NOT NULL,NOT NULL,NOT NULL
1307,ase_pt_5208c296a9d047a4,NOT NULL,NOT NULL,NOT NULL
1308,ase_pt_c90f2d4483524cf3,NOT NULL,NOT NULL,NOT NULL
1309,ase_pt_c90f2d4483524cf3,NOT NULL,NOT NULL,NOT NULL
1310,ase_pt_c90f2d4483524cf3,NOT NULL,NOT NULL,NOT NULL
1311,ase_pt_c90f2d4483524cf3,NOT NULL,NOT NULL,NOT NULL
1312,ase_pt_43c4c77038f3406c,NOT NULL,NOT NULL,NOT NULL
1313,ase_pt_43c4c77038f3406c,NOT NULL,NOT NULL,NOT NULL
1314,ase_pt_40bdf8a07f154dda,NOT NULL,NOT NULL,NOT NULL
1315,ase_pt_40bdf8a07f154dda,NOT NULL,NOT NULL,NOT NULL
1316,ase_pt_8d272733b82b486a,NOT NULL,NOT NULL,NOT NULL
1317,ase_pt_8d272733b82b486a,NOT NULL,NOT NULL,NOT NULL
1318,ase_pt_8d272733b82b486a,NOT NULL,NOT NULL,NOT NULL
1319,ase_pt_8d272733b82b486a,NOT NULL,NOT NULL,NOT NULL
1320,ase_pt_24e97ff0df5b4982,NOT NULL,NOT NULL,NOT NULL
1321,ase_pt_24e97ff0df5b4982,NOT NULL,NOT NULL,NOT NULL
1322,ase_pt_24e97ff0df5b4982,NOT NULL,NOT NULL,NOT NULL
1323,ase_pt_24e97ff0df5b4982,NOT NULL,NOT NULL,NOT NULL
1324,ase_pt_feffd623b601459d,NOT NULL,NOT NULL,NOT NULL
1325,ase_pt_feffd623b601459d,NOT NULL,NOT NULL,NOT NULL
1326,ase_pt_d339d8eab1824973,NOT NULL,NOT NULL,NOT NULL
1327,ase_pt_d339d8eab1824973,NOT NULL,NOT NULL,NOT NULL
1328,ase_pt_cfeb044893794459,NOT NULL,NOT NULL,NOT NULL
1329,ase_pt_cfeb044893794459,NOT NULL,NOT NULL,NOT NULL
1330,ase_pt_236c6d4d2d11491a,NOT NULL,NOT NULL,NOT NULL
1331,ase_pt_236c6d4d2d11491a,NOT NULL,NOT NULL,NOT NULL
1332,ase_pt_5ad3da4131714e30,NOT NULL,NOT NULL,NOT NULL
1333,ase_pt_5ad3da4131714e30,NOT NULL,NOT NULL,NOT NULL
1334,ase_pt_5ad3da4131714e30,NOT NULL,NOT NULL,NOT NULL
1335,ase_pt_c5be21acb3394fec,NOT NULL,NOT NULL,NOT NULL
1336,ase_pt_c5be21acb3394fec,NOT NULL,NOT NULL,NOT NULL
1337,ase_pt_c5be21acb3394fec,NOT NULL,NOT NULL,NOT NULL
1338,ase_pt_c5be21acb3394fec,NOT NULL,NOT NULL,NOT NULL
1339,ase_pt_420f5395718a4e36,NOT NULL,NOT NULL,NOT NULL
1340,ase_pt_420f5395718a4e36,NOT NULL,NOT NULL,NOT NULL
1341,ase_pt_241e62fb9dec48f7,NOT NULL,NOT NULL,NOT NULL
1342,ase_pt_241e62fb9dec48f7,NOT NULL,NOT NULL,NOT NULL
1343,ase_pt_241e62fb9dec48f7,NOT NULL,NOT NULL,NOT NULL
1344,ase_pt_241e62fb9dec48f7,NOT NULL,NOT NULL,NOT NULL
1345,ase_pt_d6ed352fe4334e51,NOT NULL,NOT NULL,NOT NULL
1346,ase_pt_d6ed352fe4334e51,NOT NULL,NOT NULL,NOT NULL
1347,ase_pt_687d43cfbe23447f,NOT NULL,NOT NULL,NOT NULL
1348,ase_pt_687d43cfbe23447f,NOT NULL,NOT NULL,NOT NULL
1349,ase_pt_687d43cfbe23447f,NOT NULL,NOT NULL,NOT NULL
1350,ase_pt_1dfa879e84f34a36,NOT NULL,NOT NULL,NOT NULL
1351,ase_pt_1dfa879e84f34a36,NOT NULL,NOT NULL,NOT NULL
1352,ase_pt_1dfa879e84f34a36,NOT NULL,NOT NULL,NOT NULL
1353,ase_pt_1dfa879e84f34a36,NOT NULL,NOT NULL,NOT NULL
1354,ase_pt_6a0fee0e6c994c43,NOT NULL,NOT NULL,NOT NULL
1355,ase_pt_6a0fee0e6c994c43,NOT NULL,NOT NULL,NOT NULL
1356,ase_pt_6a0fee0e6c994c43,NOT NULL,NOT NULL,NOT NULL
1357,ase_pt_6a0fee0e6c994c43,NOT NULL,NOT NULL,NOT NULL
1358,ase_pt_ea4be73d23ee4956,NOT NULL,NOT NULL,NOT NULL
1359,ase_pt_ea4be73d23ee4956,NOT NULL,NOT NULL,NOT NULL
1360,ase_pt_a81db8b53b0a4269,NOT NULL,NOT NULL,NOT NULL
1361,ase_pt_a81db8b53b0a4269,NOT NULL,NOT NULL,NOT NULL
1362,ase_pt_02879b05ff214e47,NOT NULL,NOT NULL,NOT NULL
1363,ase_pt_e2544b55d07e46a3,NOT NULL,NOT NULL,NOT NULL
1364,ase_pt_e2544b55d07e46a3,NOT NULL,NOT NULL,NOT NULL
1365,ase_pt_01eead446acc456b,NOT NULL,NOT NULL,NOT NULL
1366,ase_pt_01eead446acc456b,NOT NULL,NOT NULL,NOT NULL
1367,ase_pt_01eead446acc456b,NOT NULL,NOT NULL,NOT NULL
1368,ase_pt_01eead446acc456b,NOT NULL,NOT NULL,NOT NULL
1369,ase_pt_43b493247bb548cc,NOT NULL,NOT NULL,NOT NULL
